SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
INDSWFTLAB, EQ, 06-Feb-2026, 122.14, 123.50, 137.45, 122.50, 135.11, 132.20, 132.78, 8771845, 11647.53, 57027, 1437642, 16.39
INDTERRAIN, EQ, 06-Feb-2026, 36.79, 36.80, 38.00, 36.70, 37.17, 37.41, 37.47, 55093, 20.64, 653, 39187, 71.13
INDUSINDBK, EQ, 06-Feb-2026, 914.40, 909.10, 917.05, 895.00, 905.70, 903.60, 900.68, 2711855, 24425.16, 77280, 1480029, 54.58
INDUSINVIT, IV, 06-Feb-2026, 123.05, 121.80, 122.75, 120.48, 120.63, 121.10, 121.22, 61278, 74.28, 6915, 37517, 61.22
INDUSTOWER, EQ, 06-Feb-2026, 442.40, 442.55, 447.55, 432.85, 441.95, 443.35, 439.87, 5313719, 23373.23, 51681, 2685243, 50.53
INFINIUM, SM, 06-Feb-2026, 220.00, 228.50, 229.65, 215.00, 220.00, 220.00, 224.95, 5500, 12.37, 11, 3500, 63.64
INFLUX, SM, 06-Feb-2026, 221.80, 223.40, 230.00, 223.00, 226.00, 225.15, 225.26, 17400, 39.19, 27, 13200, 75.86
INFOBEAN, EQ, 06-Feb-2026, 840.15, 837.90, 865.00, 810.60, 823.00, 825.60, 834.26, 347754, 2901.17, 16217, 67391, 19.38
INFOLLION, SM, 06-Feb-2026, 351.00, 354.90, 354.90, 343.40, 353.00, 353.00, 349.32, 3200, 11.18, 8, 2000, 62.50
INFOMEDIA, EQ, 06-Feb-2026, 5.96, 5.95, 5.96, 5.43, 5.62, 5.71, 5.62, 32390, 1.82, 99, 26820, 82.80
INFRABEES, EQ, 06-Feb-2026, 978.64, 978.62, 986.26, 973.18, 985.00, 983.93, 978.62, 17086, 167.21, 874, 9581, 56.08
INFRAIETF, EQ, 06-Feb-2026, 97.70, 97.70, 98.20, 96.96, 98.00, 98.09, 97.56, 110355, 107.66, 1429, 71024, 64.36
INFY, EQ, 06-Feb-2026, 1520.20, 1522.10, 1525.00, 1480.00, 1505.70, 1507.10, 1500.77, 13900866, 208619.38, 378234, 8307735, 59.76
INGERRAND, EQ, 06-Feb-2026, 3490.50, 3490.50, 3490.50, 3435.00, 3450.00, 3458.00, 3455.90, 2989, 103.30, 813, 1387, 46.40
INM, SM, 06-Feb-2026, 180.85, 185.00, 185.00, 171.10, 171.10, 171.10, 177.65, 8400, 14.92, 14, 5400, 64.29
INNOMET, SM, 06-Feb-2026, 72.50, 72.55, 72.55, 69.25, 69.25, 69.25, 70.80, 3600, 2.55, 6, 3000, 83.33
INNOVACAP, EQ, 06-Feb-2026, 707.10, 702.00, 709.10, 694.00, 709.00, 707.65, 701.43, 13736, 96.35, 995, 5802, 42.24
INNOVANA, EQ, 06-Feb-2026, 353.15, 357.45, 373.00, 349.20, 370.00, 360.90, 355.34, 7227, 25.68, 160, 6532, 90.38
INOXGREEN, EQ, 06-Feb-2026, 177.06, 177.00, 177.00, 170.60, 172.32, 173.09, 172.87, 583785, 1009.17, 12031, 151606, 25.97
INOXINDIA, EQ, 06-Feb-2026, 1134.20, 1126.40, 1128.80, 1108.90, 1121.10, 1118.80, 1116.78, 21507, 240.19, 2716, 7557, 35.14
INOXWIND, EQ, 06-Feb-2026, 107.05, 106.01, 106.76, 103.22, 106.20, 106.40, 104.81, 5842537, 6123.45, 26679, 1770194, 30.30
INSECTICID, EQ, 06-Feb-2026, 603.05, 603.00, 603.65, 592.50, 601.00, 601.05, 598.02, 21607, 129.21, 2275, 11926, 55.20
INSPIRISYS, EQ, 06-Feb-2026, 88.52, 89.65, 102.00, 84.01, 96.40, 96.79, 94.94, 111618, 105.97, 1070, 57321, 51.35
INTEGRITY, SM, 06-Feb-2026, 127.50, 130.00, 130.00, 130.00, 130.00, 130.00, 130.00, 1200, 1.56, 1, 1200, 100.00
INTELLECT, EQ, 06-Feb-2026, 774.10, 774.00, 774.05, 754.80, 760.00, 760.40, 760.16, 376991, 2865.75, 22060, 169522, 44.97
INTENTECH, EQ, 06-Feb-2026, 114.64, 115.80, 115.80, 112.03, 113.25, 113.21, 113.22, 26293, 29.77, 466, 14335, 54.52
INTERARCH, EQ, 06-Feb-2026, 2054.20, 2040.00, 2121.00, 2013.00, 2099.00, 2100.50, 2077.58, 91169, 1894.11, 10297, 42534, 46.65
INTERNET, EQ, 06-Feb-2026, 13.00, 12.99, 13.00, 12.82, 12.88, 12.91, 12.90, 35206, 4.54, 226, 34376, 97.64
INTLCONV, EQ, 06-Feb-2026, 77.84, 76.75, 78.77, 76.32, 77.50, 77.32, 77.22, 41595, 32.12, 867, 17511, 42.10
INVENTURE, EQ, 06-Feb-2026, 1.15, 1.15, 1.15, 1.13, 1.15, 1.14, 1.14, 562573, 6.42, 412, 446180, 79.31
INVICTA, SM, 06-Feb-2026, 64.50, 63.05, 63.05, 63.05, 63.05, 63.05, 63.05, 1600, 1.01, 1, 1600, 100.00
IOB, EQ, 06-Feb-2026, 34.82, 34.80, 35.10, 34.41, 34.84, 34.81, 34.67, 3920363, 1359.39, 14452, 1152213, 29.39
IOC, EQ, 06-Feb-2026, 175.77, 176.99, 180.90, 173.28, 174.90, 175.20, 176.42, 34240417, 60407.78, 160275, 12672711, 37.01
IOLCP, EQ, 06-Feb-2026, 76.65, 76.49, 76.51, 74.51, 75.75, 75.59, 75.24, 346372, 260.61, 3203, 157047, 45.34
IONEXCHANG, EQ, 06-Feb-2026, 376.85, 375.25, 382.15, 370.00, 378.70, 378.60, 378.49, 236144, 893.77, 11476, 98269, 41.61
IPCALAB, EQ, 06-Feb-2026, 1442.20, 1435.30, 1435.30, 1403.80, 1407.00, 1416.70, 1416.17, 110797, 1569.07, 11772, 43851, 39.58
IPHL, SM, 06-Feb-2026, 60.50, 60.00, 60.00, 60.00, 60.00, 60.00, 60.00, 1200, 0.72, 1, 1200, 100.00
IPL, EQ, 06-Feb-2026, 166.11, 165.99, 169.80, 164.42, 168.10, 168.56, 167.14, 81185, 135.69, 1589, 49920, 61.49
IRB, EQ, 06-Feb-2026, 42.26, 42.63, 43.30, 42.32, 43.17, 43.14, 42.79, 13384657, 5727.04, 40566, 5908709, 44.15
IRBINVIT, IV, 06-Feb-2026, 61.89, 61.95, 62.20, 61.86, 61.97, 61.99, 62.01, 875312, 542.80, 10048, 747395, 85.39
IRCON, EQ, 06-Feb-2026, 154.21, 153.85, 153.85, 151.01, 153.27, 153.18, 152.42, 1643837, 2505.49, 19020, 598729, 36.42
IRCTC, EQ, 06-Feb-2026, 621.75, 620.95, 621.00, 612.00, 620.50, 620.00, 616.35, 731675, 4509.70, 18477, 207690, 28.39
IREDA, EQ, 06-Feb-2026, 129.93, 129.14, 129.56, 125.85, 128.69, 128.29, 127.31, 10282823, 13090.62, 54828, 2921786, 28.41
IRFC, EQ, 06-Feb-2026, 114.71, 114.50, 114.97, 112.59, 114.49, 114.53, 113.56, 13107658, 14885.24, 57003, 3094890, 23.61
IRIS, EQ, 06-Feb-2026, 262.25, 259.00, 259.00, 236.55, 250.00, 250.30, 247.52, 76092, 188.34, 2428, 46555, 61.18
IRISDOREME, EQ, 06-Feb-2026, 33.50, 33.85, 34.01, 33.11, 33.52, 33.90, 33.56, 424526, 142.47, 734, 10279, 2.42
IRMENERGY, EQ, 06-Feb-2026, 251.29, 251.29, 251.29, 244.50, 247.52, 248.64, 247.27, 22429, 55.46, 1313, 9695, 43.23
ISFT, EQ, 06-Feb-2026, 86.87, 88.00, 88.00, 85.60, 85.80, 85.82, 86.16, 3925, 3.38, 130, 2469, 62.90
ISGEC, EQ, 06-Feb-2026, 803.70, 804.10, 804.10, 764.75, 770.00, 769.20, 775.38, 63659, 493.60, 4762, 41618, 65.38
ISHANCH, EQ, 06-Feb-2026, 61.50, 62.75, 62.99, 59.10, 61.01, 61.83, 61.22, 7981, 4.89, 77, 5640, 70.67
IT, EQ, 06-Feb-2026, 39.95, 39.97, 40.14, 38.68, 39.40, 39.28, 39.02, 365764, 142.73, 1716, 208794, 57.08
ITADD, EQ, 06-Feb-2026, 38.08, 38.27, 38.27, 37.14, 37.50, 37.52, 37.41, 38557, 14.42, 207, 16708, 43.33
ITALIANE, SM, 06-Feb-2026, 28.50, 28.45, 28.45, 28.45, 28.45, 28.45, 28.45, 2000, 0.57, 1, 2000, 100.00
ITBEES, EQ, 06-Feb-2026, 39.98, 40.97, 40.97, 38.90, 39.35, 39.35, 39.19, 21031137, 8242.49, 40407, 11707793, 55.67
ITBETA, EQ, 06-Feb-2026, 376.55, 398.00, 400.00, 368.62, 371.88, 372.51, 370.72, 1986, 7.36, 59, 1267, 63.80
ITC, EQ, 06-Feb-2026, 310.20, 310.00, 327.70, 308.30, 326.35, 325.80, 322.67, 68057745, 219598.53, 358377, 28825308, 42.35
ITCHOTELS, EQ, 06-Feb-2026, 182.99, 181.35, 182.22, 179.31, 181.60, 180.80, 180.51, 3399446, 6136.36, 42720, 2067728, 60.83
ITDC, EQ, 06-Feb-2026, 534.05, 532.00, 534.00, 520.00, 525.00, 527.80, 526.89, 26923, 141.86, 1647, 12970, 48.17
ITETF, EQ, 06-Feb-2026, 38.03, 38.03, 38.13, 37.05, 37.46, 37.46, 37.28, 1501099, 559.60, 2525, 969487, 64.59
ITI, EQ, 06-Feb-2026, 293.35, 291.90, 291.90, 287.60, 290.00, 289.90, 289.27, 281882, 815.41, 6313, 82288, 29.19
ITIETF, EQ, 06-Feb-2026, 39.86, 39.78, 40.22, 38.90, 40.19, 39.36, 39.25, 2608009, 1023.76, 2804, 2025530, 77.67
ITTL, ST, 06-Feb-2026, 71.15, 71.15, 71.15, 71.15, 71.15, 71.15, 71.15, 105, 0.07, 1, 105, 100.00
IVALUE, EQ, 06-Feb-2026, 229.80, 229.95, 236.40, 225.00, 232.10, 235.08, 231.66, 431891, 1000.54, 19063, 165238, 38.26
IVC, EQ, 06-Feb-2026, 7.70, 7.73, 7.78, 7.68, 7.73, 7.75, 7.73, 103484, 8.00, 656, 68526, 66.22
IVP, EQ, 06-Feb-2026, 145.26, 145.26, 145.26, 140.00, 142.76, 141.60, 141.82, 5022, 7.12, 274, 4466, 88.93
IVZINGOLD, EQ, 06-Feb-2026, 13087.15, 13046.85, 13169.90, 12888.00, 13077.00, 13116.05, 13035.23, 415, 54.10, 250, 166, 40.00
IVZINNIFTY, EQ, 06-Feb-2026, 2930.00, 2944.65, 3147.00, 2900.70, 2910.80, 2910.80, 2977.26, 54, 1.61, 25, 26, 48.15
IWARE, ST, 06-Feb-2026, 230.45, 238.00, 238.00, 232.75, 236.50, 236.50, 236.40, 6000, 14.18, 5, 6000, 100.00
IXIGO, EQ, 06-Feb-2026, 207.46, 208.49, 217.00, 208.00, 212.10, 213.14, 213.81, 1728989, 3696.70, 32925, 593576, 34.33
IZMO, EQ, 06-Feb-2026, 710.20, 710.00, 852.20, 701.60, 835.50, 841.45, 814.25, 2075758, 16901.83, 62767, 196595, 9.47
J&KBANK, EQ, 06-Feb-2026, 104.06, 103.60, 104.27, 101.90, 103.20, 103.20, 102.97, 1413399, 1455.34, 10821, 592615, 41.93
JAGRAN, EQ, 06-Feb-2026, 66.99, 66.75, 68.50, 66.66, 68.50, 68.36, 67.82, 112056, 75.99, 1496, 81350, 72.60
JAGSNPHARM, EQ, 06-Feb-2026, 170.07, 170.07, 171.77, 165.51, 167.23, 168.16, 167.34, 50826, 85.05, 1234, 17561, 34.55
JAIBALAJI, EQ, 06-Feb-2026, 75.07, 74.84, 74.85, 71.96, 72.25, 73.25, 73.25, 985447, 721.89, 12902, 279473, 28.36
JAICORPLTD, EQ, 06-Feb-2026, 114.34, 114.34, 114.34, 110.36, 112.50, 112.30, 111.67, 419443, 468.40, 6278, 132503, 31.59
JAINIK, SM, 06-Feb-2026, 131.00, 128.00, 131.00, 128.00, 130.00, 130.00, 129.81, 8400, 10.90, 6, 8400, 100.00
JAINREC, EQ, 06-Feb-2026, 402.80, 398.00, 399.45, 387.15, 388.00, 388.75, 390.23, 903541, 3525.89, 21668, 455534, 50.42
JAIPURKURT, EQ, 06-Feb-2026, 37.27, 38.79, 39.00, 36.56, 39.00, 38.16, 38.06, 87231, 33.20, 885, 32708, 37.50
JAMNAAUTO, EQ, 06-Feb-2026, 130.42, 129.30, 129.75, 126.05, 127.22, 127.10, 127.50, 1329141, 1694.59, 15518, 485511, 36.53
JARO, EQ, 06-Feb-2026, 483.65, 483.65, 486.40, 473.75, 474.00, 478.80, 481.52, 114131, 549.56, 4216, 29530, 25.87
JASH, EQ, 06-Feb-2026, 386.80, 388.55, 392.00, 383.65, 387.60, 389.40, 387.07, 34037, 131.75, 2166, 15153, 44.52
JAYAGROGN, EQ, 06-Feb-2026, 180.98, 180.00, 184.48, 174.92, 175.53, 175.99, 178.28, 13906, 24.79, 662, 10734, 77.19
JAYBARMARU, EQ, 06-Feb-2026, 89.21, 90.10, 92.46, 82.77, 86.25, 84.35, 87.77, 511484, 448.94, 4611, 194761, 38.08
JAYBEE, SM, 06-Feb-2026, 79.50, 80.00, 86.85, 78.00, 78.00, 81.70, 81.97, 109500, 89.75, 150, 78500, 71.69
JAYESH, SM, 06-Feb-2026, 156.95, 160.00, 163.00, 154.00, 158.50, 155.85, 159.13, 76000, 120.94, 28, 44000, 57.89
JAYKAY, EQ, 06-Feb-2026, 162.77, 163.00, 163.52, 154.22, 157.80, 157.82, 159.13, 112103, 178.39, 3033, 54944, 49.01
JAYNECOIND, EQ, 06-Feb-2026, 75.40, 75.00, 76.25, 73.38, 75.70, 75.96, 74.81, 2645062, 1978.76, 9734, 1007680, 38.10
JAYSREETEA, EQ, 06-Feb-2026, 86.36, 86.00, 87.18, 84.00, 85.02, 85.28, 85.05, 19302, 16.42, 374, 13564, 70.27
JBCHEPHARM, EQ, 06-Feb-2026, 1857.60, 1844.00, 1859.30, 1839.20, 1848.00, 1849.50, 1849.19, 163418, 3021.91, 10512, 92754, 56.76
JBMA, EQ, 06-Feb-2026, 585.15, 580.00, 588.85, 573.00, 577.50, 580.65, 578.88, 275189, 1593.02, 11772, 51632, 18.76
JETFREIGHT, BE, 06-Feb-2026, 16.60, 16.97, 16.97, 16.20, 16.89, 16.87, 16.73, 22734, 3.80, 85, -, -
JEYYAM, SM, 06-Feb-2026, 42.40, 40.25, 41.30, 40.00, 40.45, 40.45, 40.42, 58000, 23.45, 26, 44000, 75.86
JFLLIFE, SM, 06-Feb-2026, 10.95, 10.95, 10.95, 10.95, 10.95, 10.95, 10.95, 6000, 0.66, 1, 6000, 100.00
JGCHEM, EQ, 06-Feb-2026, 322.95, 322.00, 335.75, 316.00, 332.90, 331.70, 325.29, 73186, 238.06, 3075, 37396, 51.10
JHS, EQ, 06-Feb-2026, 10.99, 10.77, 11.50, 10.77, 11.08, 11.05, 11.12, 30212, 3.36, 263, 20144, 66.68
JINDALPHOT, EQ, 06-Feb-2026, 1389.80, 1391.20, 1414.90, 1374.10, 1400.00, 1385.10, 1389.89, 2625, 36.48, 630, 728, 27.73
JINDALPOLY, EQ, 06-Feb-2026, 402.95, 402.05, 435.00, 398.55, 425.00, 425.65, 423.90, 234752, 995.12, 8092, 44868, 19.11
JINDALSAW, EQ, 06-Feb-2026, 185.00, 184.88, 190.91, 183.54, 186.79, 187.78, 186.88, 2736914, 5114.66, 31601, 837426, 30.60
JINDALSTEL, EQ, 06-Feb-2026, 1178.00, 1171.50, 1191.70, 1162.90, 1189.60, 1189.90, 1180.07, 988037, 11659.52, 28082, 417561, 42.26
JINDRILL, EQ, 06-Feb-2026, 487.70, 482.45, 484.95, 471.00, 475.00, 476.05, 475.74, 49537, 235.67, 2690, 25862, 52.21
JINDWORLD, EQ, 06-Feb-2026, 28.73, 28.73, 29.15, 27.76, 28.00, 28.27, 28.17, 413243, 116.40, 2008, 119501, 28.92
JIOFIN, EQ, 06-Feb-2026, 269.95, 269.95, 270.40, 266.50, 268.00, 268.10, 268.20, 8939766, 23976.16, 77061, 4550585, 50.90
JISLDVREQS, EQ, 06-Feb-2026, 23.57, 23.20, 23.25, 22.60, 22.85, 22.98, 22.92, 45998, 10.54, 243, 37041, 80.53
JISLJALEQS, EQ, 06-Feb-2026, 36.77, 36.60, 36.70, 35.16, 35.80, 35.76, 35.92, 2225447, 799.41, 8110, 1263982, 56.80
JITFINFRA, EQ, 06-Feb-2026, 259.50, 257.05, 258.55, 245.35, 257.05, 255.10, 252.95, 15493, 39.19, 786, 10308, 66.53
JIWANRAM, SM, 06-Feb-2026, 5.30, 5.25, 5.25, 5.25, 5.25, 5.25, 5.25, 18000, 0.95, 3, 18000, 100.00
JKCEMENT, EQ, 06-Feb-2026, 5731.00, 5707.50, 5776.00, 5623.50, 5740.00, 5723.00, 5707.52, 39769, 2269.82, 8361, 12168, 30.60
JKIL, EQ, 06-Feb-2026, 545.45, 544.90, 575.60, 543.20, 575.60, 571.30, 560.71, 183530, 1029.06, 9991, 84031, 45.79
JKIPL, EQ, 06-Feb-2026, 74.73, 76.85, 78.00, 74.10, 77.66, 76.65, 77.18, 94936, 73.27, 785, 73327, 77.24
JKLAKSHMI, EQ, 06-Feb-2026, 743.55, 747.00, 749.20, 725.10, 728.00, 730.00, 730.82, 439916, 3215.00, 8428, 391086, 88.90
JKPAPER, EQ, 06-Feb-2026, 326.25, 322.00, 326.90, 314.95, 323.00, 324.10, 321.01, 429929, 1380.11, 9680, 227133, 52.83
JKTYRE, EQ, 06-Feb-2026, 536.05, 532.00, 544.00, 520.60, 540.00, 541.45, 533.35, 1181339, 6300.73, 36915, 437806, 37.06
JLHL, EQ, 06-Feb-2026, 1218.50, 1218.50, 1255.80, 1211.40, 1250.90, 1251.80, 1241.32, 8759, 108.73, 2012, 2717, 31.02
JMA, EQ, 06-Feb-2026, 77.31, 79.00, 79.00, 76.02, 78.40, 77.67, 77.22, 7948, 6.14, 102, 6520, 82.03
JMFINANCIL, EQ, 06-Feb-2026, 124.90, 124.76, 124.76, 117.50, 122.12, 122.24, 120.14, 7363243, 8845.93, 54828, 1994222, 27.08
JNKINDIA, EQ, 06-Feb-2026, 238.75, 237.00, 244.50, 227.89, 244.50, 239.74, 237.70, 210093, 499.39, 6322, 98458, 46.86
JOCIL, EQ, 06-Feb-2026, 131.42, 132.80, 132.80, 128.80, 132.77, 131.99, 132.22, 4559, 6.03, 161, 3943, 86.49
JPASSOCIAT, BE, 06-Feb-2026, 3.42, 3.43, 3.53, 3.25, 3.26, 3.32, 3.35, 5200152, 174.13, 4240, -, -
JPOLYINVST, EQ, 06-Feb-2026, 1002.25, 986.90, 1067.85, 980.50, 1015.00, 1027.35, 1033.32, 16398, 169.44, 1781, 6295, 38.39
JPPOWER, EQ, 06-Feb-2026, 14.98, 15.00, 15.20, 14.62, 15.10, 15.13, 14.90, 34516162, 5143.19, 27301, 10491925, 30.40
JSFB, EQ, 06-Feb-2026, 346.10, 347.00, 356.40, 338.90, 354.00, 352.20, 347.61, 248680, 864.45, 6722, 111673, 44.91
JSL, EQ, 06-Feb-2026, 777.50, 774.50, 788.00, 768.55, 788.00, 784.90, 779.10, 225894, 1759.94, 14098, 102327, 45.30
JSLL, EQ, 06-Feb-2026, 708.95, 711.00, 730.45, 700.05, 712.50, 712.30, 717.03, 247597, 1775.35, 12426, 133917, 54.09
JSWCEMENT, EQ, 06-Feb-2026, 123.52, 123.52, 123.52, 120.24, 121.00, 121.32, 121.75, 2715970, 3306.72, 21247, 791205, 29.13
JSWENERGY, EQ, 06-Feb-2026, 473.95, 471.55, 474.25, 465.35, 472.00, 473.15, 470.57, 902590, 4247.31, 21177, 322297, 35.71
JSWHL, EQ, 06-Feb-2026, 17494.00, 17494.00, 18071.00, 17050.00, 17602.00, 17683.00, 17465.19, 2192, 382.84, 1445, 556, 25.36
JSWINFRA, EQ, 06-Feb-2026, 263.20, 262.90, 262.90, 258.00, 259.95, 259.75, 259.53, 830697, 2155.90, 14809, 441259, 53.12
JSWSTEEL, EQ, 06-Feb-2026, 1239.80, 1233.90, 1238.60, 1222.40, 1236.00, 1236.20, 1231.11, 918161, 11303.55, 39807, 467605, 50.93
JTEKTINDIA, EQ, 06-Feb-2026, 146.70, 145.00, 146.88, 144.30, 144.90, 145.93, 145.50, 45475, 66.16, 1381, 23920, 52.60
JTLIND, EQ, 06-Feb-2026, 66.08, 65.80, 67.95, 64.67, 67.50, 67.49, 66.16, 2735804, 1810.06, 8347, 664818, 24.30
JUBLCPL, EQ, 06-Feb-2026, 2012.80, 1990.00, 2080.00, 1990.00, 2040.00, 2049.40, 2050.77, 2712, 55.62, 655, 1247, 45.98
JUBLFOOD, EQ, 06-Feb-2026, 545.10, 540.50, 545.50, 533.00, 544.25, 544.25, 540.66, 1345771, 7276.03, 32410, 491872, 36.55
JUBLINGREA, EQ, 06-Feb-2026, 626.05, 620.50, 623.55, 606.35, 610.00, 613.55, 614.87, 179382, 1102.97, 14140, 69357, 38.66
JUBLPHARMA, EQ, 06-Feb-2026, 973.85, 973.85, 976.40, 929.60, 932.50, 937.65, 951.61, 387845, 3690.78, 32521, 74240, 19.14
JUNIORBEES, EQ, 06-Feb-2026, 740.33, 745.00, 745.00, 733.00, 740.89, 742.19, 737.37, 503509, 3712.71, 9866, 270853, 53.79
JUNIPER, EQ, 06-Feb-2026, 242.16, 242.39, 255.00, 237.88, 244.50, 246.19, 245.01, 261213, 640.00, 9344, 152248, 58.29
JUSTDIAL, EQ, 06-Feb-2026, 674.30, 674.00, 679.65, 665.00, 669.30, 669.70, 671.88, 73346, 492.80, 6715, 34129, 46.53
JWL, EQ, 06-Feb-2026, 301.20, 299.95, 300.20, 294.45, 298.50, 298.55, 297.02, 1010076, 3000.13, 15402, 271825, 26.91
JYOTHYLAB, EQ, 06-Feb-2026, 243.89, 243.60, 247.00, 240.00, 244.50, 244.18, 242.08, 217406, 526.29, 12330, 91114, 41.91
JYOTICNC, EQ, 06-Feb-2026, 824.40, 823.00, 831.00, 806.90, 819.90, 820.45, 818.81, 145542, 1191.71, 7688, 51827, 35.61
JYOTIGLOBL, SM, 06-Feb-2026, 46.00, 45.00, 45.00, 43.20, 44.50, 44.50, 44.39, 12000, 5.33, 6, 6000, 50.00
JYOTISTRUC, EQ, 06-Feb-2026, 10.25, 10.15, 10.24, 9.86, 9.99, 10.02, 9.99, 5277201, 527.21, 5704, 2397724, 45.44
K2INFRA, SM, 06-Feb-2026, 64.00, 62.05, 64.60, 62.05, 62.85, 63.35, 63.84, 9600, 6.13, 16, 7200, 75.00
KABRAEXTRU, EQ, 06-Feb-2026, 255.16, 253.89, 262.50, 247.51, 261.00, 259.56, 257.94, 121358, 313.03, 2781, 56813, 46.81
KAJARIACER, EQ, 06-Feb-2026, 918.90, 919.95, 943.85, 910.00, 937.00, 940.45, 932.51, 156604, 1460.34, 15840, 54921, 35.07
KAKATCEM, EQ, 06-Feb-2026, 121.34, 123.88, 123.88, 117.50, 118.35, 118.37, 118.75, 2204, 2.62, 83, 1785, 80.99
KALAMANDIR, EQ, 06-Feb-2026, 116.78, 115.00, 116.85, 112.10, 116.16, 116.11, 114.55, 438317, 502.10, 6653, 153006, 34.91
KALPATARU, EQ, 06-Feb-2026, 337.00, 336.70, 340.00, 330.40, 337.90, 337.35, 333.97, 14886, 49.71, 859, 7539, 50.64
KALYANIFRG, EQ, 06-Feb-2026, 617.20, 618.95, 639.85, 601.00, 605.00, 605.45, 613.14, 1385, 8.49, 162, 1034, 74.66
KALYANKJIL, EQ, 06-Feb-2026, 376.15, 377.60, 382.00, 364.70, 380.70, 380.25, 373.34, 5108188, 19071.01, 61417, 1181964, 23.14
KAMATHOTEL, EQ, 06-Feb-2026, 191.04, 190.00, 190.00, 180.35, 183.20, 182.57, 183.77, 157491, 289.41, 3532, 82529, 52.40
KAMDHENU, EQ, 06-Feb-2026, 22.03, 21.95, 22.10, 21.66, 21.70, 21.99, 21.84, 369625, 80.71, 871, 191276, 51.75
KAMOPAINTS, EQ, 06-Feb-2026, 5.51, 5.51, 5.65, 5.30, 5.43, 5.40, 5.43, 1835921, 99.75, 2240, 532664, 29.01
KANANIIND, EQ, 06-Feb-2026, 1.68, 1.71, 1.74, 1.69, 1.73, 1.72, 1.72, 103348, 1.78, 402, 74235, 71.83
KANDARP, SM, 06-Feb-2026, 150.00, 152.95, 152.95, 144.00, 144.00, 144.05, 147.02, 3000, 4.41, 3, 3000, 100.00
KANORICHEM, EQ, 06-Feb-2026, 71.32, 71.20, 78.30, 70.00, 75.40, 75.94, 75.43, 45703, 34.47, 774, 25188, 55.11
KANPRPLA, EQ, 06-Feb-2026, 200.60, 200.60, 201.02, 194.00, 200.00, 196.09, 198.54, 14336, 28.46, 599, 9612, 67.05
KANSAINER, EQ, 06-Feb-2026, 218.31, 216.48, 217.00, 213.50, 214.25, 214.35, 214.63, 317070, 680.51, 8877, 188695, 59.51
KAPSTON, BE, 06-Feb-2026, 400.05, 399.40, 420.00, 395.00, 415.00, 414.25, 410.66, 20996, 86.22, 346, -, -
KARMAENG, EQ, 06-Feb-2026, 40.23, 40.03, 40.94, 39.25, 39.41, 39.57, 39.61, 925, 0.37, 42, 679, 73.41
KARNIKA, ST, 06-Feb-2026, 113.10, 114.00, 118.75, 113.50, 118.75, 118.10, 116.82, 8000, 9.35, 8, 8000, 100.00
KARURVYSYA, EQ, 06-Feb-2026, 314.15, 312.95, 320.70, 310.00, 314.30, 318.10, 316.80, 2751537, 8716.83, 38726, 1604339, 58.31
KATARIA, SM, 06-Feb-2026, 103.35, 109.95, 109.95, 102.05, 102.25, 102.25, 104.08, 5400, 5.62, 9, 4200, 77.78
KAUSHALYA, EQ, 06-Feb-2026, 814.65, 815.00, 820.00, 805.00, 820.00, 819.10, 819.72, 668, 5.48, 36, 650, 97.31
KAVDEFENCE, EQ, 06-Feb-2026, 63.66, 66.29, 66.30, 64.00, 64.49, 64.47, 64.85, 78698, 51.04, 1359, 39898, 50.70
KAYA, EQ, 06-Feb-2026, 348.25, 349.50, 352.00, 343.15, 344.30, 349.65, 348.53, 2851, 9.94, 206, 2086, 73.17
KAYNES, EQ, 06-Feb-2026, 3616.10, 3415.00, 3756.20, 3337.10, 3713.00, 3700.30, 3565.68, 6979879, 248880.35, 364826, 1163107, 16.66
KAYTEX, SM, 06-Feb-2026, 57.50, 57.45, 57.50, 57.10, 57.50, 57.50, 57.39, 3200, 1.84, 4, 3200, 100.00
KCEIL, SM, 06-Feb-2026, 116.20, 118.75, 138.00, 118.00, 137.55, 135.80, 129.15, 109500, 141.42, 194, 59000, 53.88
KCK, SM, 06-Feb-2026, 21.60, 21.60, 21.60, 21.60, 21.60, 21.60, 21.60, 5000, 1.08, 2, 5000, 100.00
KCP, EQ, 06-Feb-2026, 173.83, 171.90, 174.80, 170.26, 172.25, 172.21, 172.10, 59428, 102.27, 1559, 28539, 48.02
KCPSUGIND, EQ, 06-Feb-2026, 22.19, 22.19, 22.65, 21.94, 22.47, 22.31, 22.28, 96475, 21.49, 577, 63682, 66.01
KDDL, EQ, 06-Feb-2026, 2506.80, 2487.30, 2506.70, 2450.00, 2471.50, 2488.60, 2480.44, 5189, 128.71, 1315, 2335, 45.00
KDL, ST, 06-Feb-2026, 147.75, 147.00, 147.00, 141.85, 142.00, 142.55, 143.62, 17100, 24.56, 83, 15300, 89.47
KEC, EQ, 06-Feb-2026, 610.15, 610.00, 616.80, 604.45, 613.00, 615.50, 612.25, 357529, 2188.96, 13644, 112014, 31.33
KECL, EQ, 06-Feb-2026, 89.04, 88.89, 88.89, 84.71, 86.00, 86.28, 86.17, 88079, 75.90, 2115, 39359, 44.69
